Text,True Label,Predicted Label
chase customer   open checking save acount foreign documentation   aplied chase fredom aprove sn aplied receive chase ink busine credit card pay time ful spring   receive cal chase ask verify sn proper document file ask send sn verification document fa ofice busine personal checking acount chase banker chase know balance persuade chase private client wait aply chase saphire reserve credit card aplie credit card year aplie credit card aplication pende cale lending department day specialist tell ne pas verification sn recorded line tell provide documentation fredom repeat credit history lending department specialist record line tell se year history aprove card credit period cale record line chase ink service ne buy computer equipment inform aprove transaction fraudulent transaction aprove card shut cale customer service conecte diferent type lending department tell card shut reason rapid increase revolving balance eplain inform buy equipment busine pay balance statement period return item store refund credit information file lady record line ask question credit history people start credit card age tell open credit card chase pased sn verification chase inform fact person chase saphire aplication lending employe confirm aprove credit history argument employe answer department close acount aware information comunicate department employe department tell bigest concern balance acount tell pay deposit money acount acorde cal   able pay acount shut tell pay able pay balance ful return merchandise usd credit file tell wait day receive cal regard acount branch tell banker acount shut new country tell discrimination tell chase policy bigest surprise receive cal cale today request decline reason receive chase saphire card activate acount acorde banker credit report chase department aprove credit department aprove transaction department verification department shut card admit touch department care information provide lazy cal lending verify credit information provide contact fraud customer service verify inform upcoming transaction pay credit card know refund instruct banker reopen acount new country discriminate card credit bureau profile ruin chase age aply card identity steal chase credit card steal chase aware suport main bank bank,1,2
chase bank statement today notice monthly charge unauthorized purchase order purchase   subscription charge bank able disbute day   refuse refund month start total time month,2,1
report chase card fraud   bank state day provisional credit place acount chase credit   recieve cale chase fraud claim double credit lady start send bil close date reflect chase ade credit dolar payment reflect credit file complaint chasebank tok credit change biling revision date chase bank forget dispute balance credit bureau respond report balance   report change eror adjust cause time   report chase financial report reprint change biling date stil biling cycle spend charge payment supose provisional credit post claim include dolar chase tok state provisional credit acount remain money use reflect balance money receive cal yesterday eecutive bank customer service worker refuse employe d number state policy educational degre finance degre help certification acounte state cfo ceo review eror acount degre license acounte finance state suport team state right ask   use credit state pay state provisional credit state balance chase report payment provisional credit spend period tok credit balance state finance charge ask   acount cpa state chase try work investigate acount knowledge acounte eplain end pay money sen acounting chase ceo cfo responsible internal eternal component lazy investigate qualified person degre license check mater state report finding consumer protection eror tell lie cover fraud lok chase kep change datum forget report change credit bureau state ceo alow report diferent agency ful permision state qualified understand money mise spend acount state eecutive asistant tell file congresional inquiry chase comite fraud agent refuse audit acount continue change efort cover eror forget credit bureau investigate se atache,1,0
lose job pandemic hit cale try negotiate lower payment unwilingne help credit score ruin ne late charge report job pay debt,1,0
year old private client year personaly company acount ct year chase slate credit card late day payment year chase sugestion switch paperle bile pay chase card monthly smal balance   notify acount past cale chase card pay bil sugeste pay check acount chase check acount number bank route number pay credit card bil   notification credit rating drop inquire find report credit card close year old acount cale chase automatic credit card number system ask want pay check acount file end pay asume chase pay credit card acount try intouch year old disconecte phone number check acount acount ruin perfect credit rating year misunderstanding miscomunication fair imply unable unwile pay credit card payment year history indicate acount number check acount pay card receive comunication chase card want incorect implication credit file remove,0,1
student loan use cosigner forge signature dispute loan sign afidavit filing police report town town fraud ocure reason eplanation deny dispute package adition threaten bias entity rule fraud chase bias regard loan remain uncoperative drag thing month acount default close pule credit twice chase reason denial lawyer run prof sign document ample prof,3,0
spel bank corect spel cha complaint number,2,0
refund chase debit card proce aprove close acount cale chase inform onsite cale chase chase unwiling asist refer sale admin staf cale talk sale redirect chase chase onsite refuse help wile resolve party deny unwile track fund owe suspense acouint month kep shift blame runaround reg violation inform chase record filing lack folow,1,2
write regard closure chase fredom chase fredom unlimited chase card reason credit inquiry card regard point chase inquire credit card duplication remove receive leter date confirm chase relevant state send request credit reporting agency mask inquiry inquiry wil remove wek acorde chase credit bureau specialist second point card open card card chase solicit pre aprove claim th card request case inquire reason chase banker speak   claim reason deme credit risk hard stomach bank chase year mise payment chase inform work   law library study bar begin legal work   year,1,0
ink chase credit card check writen payable percent finance   write check   credit card statement record check deposit saving check acount bokeper work bok notice deposit acount bokeper cale chase ask copy check endorse deposit information phone cal chase employe hear talk hang cale ask supervisor net chase employe supervisor meting try help tell hapene cal nice try help end information cal dispute department detail transaction cale dispute department minute hold time suce information know drop check way bank cash bank check acount year old dificult try resolve lot money know,1,2
internet bide property find fit family wine bider house belong chase bank   decide buy property home inspection notify bank tell   escrow bank return money contract sign state property bank return notify auction com decision buy bank finalize bid day cancel contract contract void nul reason decide buy house por condition etreme structural damage    hoist joint house fale wal rof hold wire ceiling flor window ful wod destroy organism consume wod entire house tre yard overgrew wal foundation pole rain water water sepe wal cause structural damage flor living rom corner cave ground foundation mention return ern monie state contract sign nede property home inspection wine bid time bider auction fel oportunity real estate agent represent   team contract push sign demand wire ern money hour sound lose bid bank finalize deal escrow team notice want pursue purchase house damage able repair structural damage house thing ne mention important contract sign state house fair condition ned minor repair fraud house por condition major work danger cave minute ned structural enginer ases damage wal flor window ceiling ful wod destroy organism consume wod entire house mention flor living rom cave foundation wod ceiling break se beam ceiling wod window pit way bad open house hole backyard house cover board branch dangerous fal property gate tear steal open dangerous hole yard ned report environmental want deposit escrow team,2,3
aware fraudulent transaction charge debit card    cale ban chase clear tell temporary credit investigation conduct today decide reverse credit contact bank representative tell provide adre strong evidence transaction legit fel evidence information steal single purchase use debit card thing lie transaction,2,1
bank deposit customer chase credit card customer year chase bank cancel credit card   learn   purchase retailer card decline cale chase customer service tell credit card acount close ask tell reason ecelent credit record timely payment fico credit score chase private banking location day try answer tell acount close compliance department decision irevocable provide reason receive leter chase customer service   state credit card close bank close checking saving deposit acount    cale number list leter inquire tell bank policy reason provide chase mention compliance decision close acount mind imply type suspect inapropriate suspicious activity acount reason chase believe por credit risk believe right know reason order defend alegation chase decision close acount impact credit report credit rating afect ability secure loan future ne obtain banking service institution ability sek future employment chase reason suspect unusual suspicious activity perform sort proper diligence ask question activity acount provide information chase contact adre email adre home cel work number tet number receive inquiry writen eplanation folowe statement chase leter advise chase decide close credit card acount carful consideration decide close credit card acount unepected activity conduct chase acount want know supose unepected activity base etensive relationship year chase revenue acount year believe right know financial advisor ne able ensure chase decision impact reputation credit report credit rating impact ability obtain financial service banking institution future way chase handle closure acount failure provide information request believe violation federal udap regulation,1,2
rd complaint act continue yrs mother pase try chase close act forward monie court order instruct wel kep inquiry wil handle contact receive document fa confirmation send day reason delay obstruct lie believe e fa chase ltr inquiry tell send document send come corect adre mean fil form stop payment receive chase admit chks mail corect adre form file fa tell mise form form fa confirmation onthey intention release fund reply mater care tele neded neded neded tel ofice know old chase gopher run realy drive brother drop bal scury fair oversight justice help drown,2,3
wife open chase fredom acount payment acount routing number corecte info time payment payment hold late payment payment way minimum   time problem money ne fund pay wait remove,1,2
complaint bank line credit line credit modify payment recalculate payment year supose want adjust acount reflect corect payment send check diference bank step step calculation mystery chase send leter detail new payment payment increase eplanation cale complaint   able eplain discrepancy claim rom want adjust acount reflect corect payment send check diference bank step step calculation mystery online payment system debit check acount post transaction mean lose day interest favor honest money corect credit want chase check payment send check diference interest calculation,3,2
word work talk woman work eecutive department phone recording high sense talk lady eecutive department transfer bank want answer question lady argue month case close   request speak crazy know underhanded cut thoat company employe pick atachment fund fund send ad wel balance funding ade morgan owe credit fund leave check person change auto machine,1,2
chase card alowe fraudulent credit card open obtain result identity theft acount number acount chase alowe open folowe acount chase card contact provide copy police report identity theft afidavit refuse act acordance law fcra close acount remove derogatory information place credit file chase continue atempt colect debt aware belong contact aware debt result identity theft refuse stop try colect debt continue report fraudulent acount social security number provide copy police report identity theft afidavit continue ignore fact acount belong atempte speak company disrespectful try force pay debt belong company try etort money fraudulent debt personal information compromise people open sort acount use corect personal information obtain identity theft debt try colect defame character list continue list fraudulent information defame character continue violate section refuse remove information know fraudulent credit report,1,0
night   husband walet steal pickpockete visit realize hapene net morning cale chase c company log acount withdraw atm   purchase total hour police station file police report case number temporary credit cover cost determine cover claim reverse credit acount bad freeze saving acount couldn transfer money cover overdraft cale beg unfreze minute reason claim denial pin use purchase believe sergeant file police report husband folowe target watch enter pin inside job chase negligent security measure daily limit thief able atm withdrawal ecede daily limit acount ace link acount thief able point husband visa debit card check acount money spend unusual transaction midle night town visit tok cash fraud detection system catch cashier likely transaction store receive tatere envelope water soak walet license insurance card note walet find stret corner downtown credit card cash mise course tok want dump rest customer chase year close frustrated situation chase refuse research atm purchase claim responsibility protect,1,2
pay loan mise single payment charge late fes month send close document loan final pay right adre speak customer service multiple time research tell remove credit report late fes negative reporting hapene reach question detail report state general sek legal remedy,3,0
wife chase branch ny branch wife loke open new credit card utilize sole credit complete aplication aprove card convinced husband authorized user acount gain point wife ask chase time impact report husband credit day inform credit monitor company acount chase open report credit balance ask wife adamant person tok aplication chase state new card acount chase way afect report credit agency spouse wife reach individual chase tok aplication inform report authorize user credit speak branch manager inform aware authorized user credit writen form smal print wife sign agre answer close acount tell come credit report ask leter state acount open report credit authorization respond write leter branch manager chase ne hold acountable stop opening thousand acount direct impact individual authorize user credit knowledge acount eist know precious important day credit environment chase lie customer aceptable stil try leter chase remove credit oficer chase aplication know customer fiduciary responsibility customer read aplication discuse opening acount credit wise main card holder authorize user want ad,2,0
trynig stay brief acumlate debt mortgage oficer sale company reputation plumete force sel eist single family home smal gain home sale sell far les pay cover bank note ade closing cost moving new co op credit card credit card chase mariot acount balance year pay faithfuly time curent interest rate ridiculous light new money window tresury comercial paper suport low ust yield imperitive bank help customer spending power hand people mark cost money crime principle reduction interest rate reduction resonable cfpb help goverment tresurt deptment help option eliminate burdensome debt default son epect type response,1,3
proce close new home mortgage broker use email hack   receive email advise wire closing fund route number acount number walk bank proce wire request wire confirmation number   receive email request closing fund wire reject point red flag contact real estate agent turn cale mortgage broker determine time email hack branch locate personal banker advise ace acount acount freeze cale customer service fraud advise acount freeze review information provide acount client theirs eprese credit card holder bank mater instruct contact bank request wire recal procese wire recal branch hear unle check status cale state send multiple wire recal receive response state acount review   tele contact chase resolve chase respond cal chase wil help client acount holder advise contact final time caling cycle cal tell month resolve work fraud department local bank time frame unaceptable prepared escalate atorney general resolve fraud fun party institution involve receive resolution tell cal wek wait month request multiple wire recal ridiculous prepared end banking relationship institution complaint,2,4
learn debt bank credit card estranged e wife   year live adre biling forge use s number information open card card acount stop live adre biling send mail pendency divorce tell pay change mailing adre biling phone number time court order divorce tell acount contact fraud chase fraud department contact time send copy court order local state police fraud complaint file fraud complaint file document record credit file dispute cale fraud wait court ewife enforce court order speak   receive harasing phone girl bank threate able loan le card,0,1
contact multiple diferent mortgage company shop mortgage new home chase acount check tell receive bonus point chase fredom card point chase saphire prefer card cash check acount sign bonus mortgage close ofere cash local company chase acount ofere comparable decide start mortgage base ofer mortgage close receive ful ofer receive   point chase fredom card cash checking   point chase saphire prefer card contact chase multiple time regard email state receive point receive speak chase resolution gentleman advise ofer   point acount tell know tell chase mortgage point equal cash travel chase ofere perk advertise wile folow ofer,3,1
quick pay chase specific definition fraud authorize financial transaction fraud authorize rip fraud federal regulation require bank reimburse customer money steal acount ambulance   hospital emergency hospital ir victim bank fraud send hear   authorize payment provide chase prof hospitalization damage celphone use device imposible verify representative acknowledge knowledge transaction authorize transaction celphone use transaction chase refuse refund money steal acount case consumer bank acount debit card compromise unauthorized payment consumer right electronic fund transfer act define fraud unwaranted transaction question transaction   authorize sole criterion transaction authorize authorize fact chase figure unauthorized transaction tok place negate esential point transaction unauthorized law enforcement figure sophisticated crime comite mean crime tok place robery gun fountain pen unauthorized ace bank acount robery know datum breach incident pasword compromise aware chase know individual chase employe advocate institution refund money chase authorize transaction know stil refuse refund money,2,4
receive refund check chase state car sell   receive check cash info atache year receive leter state chase send aform pay tais money money work chase refund charge fes resale car caling sem know ect speak state chase ned send new   form corection situation handle send corect information handle cause pay tais ne situation handle kep reach regard mater answer lawyer contact mater information send   information send later file fes ect afecte life sure request form nede year stil answer,3,2
review credit report find chase card report balance produce proper validation regulation,1,0
recording phone number credit state owe acount send payment copy personel ask fund don know ask credit know request run,1,0
   complete term setlement agrement ofere chase acount end report credit reporting agency payment setle acount inform report setlement credit reporting agency reflect balance credit report note balance cale credit reporting agency dispute acount present proper documentation cale speak representative chase report isue inform time resolve isue afecte credit score ability credit time,1,0
consumer consumer chase alege balance notice filing behalf use identity create mortgage instrument bank hinder rent sele property disrupt quality life past year substantiate evidence fact chase aleged owner investor loan multiple ocasion chase state year owner loan bank involve permision use social security identity obtain loan credit history wamu comunicate multiple agency investigate alege mortgage find credit agency remove aleged loan history ful year husband file complaint cfpb result husband request place hand general legal proce securitization blom produce past year multiple isue place corporate mortgage lien property year alege acquisition bank alege place   date bank husband file lawsuit ceo dismise lack personal jurisdiction bank provide prof legal conection property husband prepare file proper jurisdiction person near future resolve net day chase late response mail leter request permision release private information privy permision release information party agency alow bank release personal private information    resulution release mortgage asignment dealing include title forge document thereon property stop harasment private personal identity asap release mortgage lien private personal property net day lawsuit claim shal file dispute satisfy eye private citizen transfer document claim complaint permision file federal law suit request fdic insured banking instrument information concern loan identity theft fact identity theft tie payof investment behalf husband complaint shal position bank involve ful report wamu mutual bank acquire acquire acquire mise cusip investment investor history dispute bank    purchase locate jam original owner owner home private property home pay leter mortgage pay dept loan reasigne new servicer banking detail pay ful pay come husband secure multimilion dolar investment deal owe usda investment bond clothing company atempted trick refinance faith estimate deal begin change basic refinance arm balon deal ofer change decide refinance kep loan mortgage husband sign right cancel document place copy mail fa deliver copy rescision document state hour cancel hour send confirmation leter right cancel ecept hard hit credit report time husband concerned rebuild credit score fel rating receive leter date mail meter mail tracking leter envelope continue pay mortgage   receive payof notice pay ful   begin cale harase family friend state neighbor state pay bil list lie embarase time claim owner note mortgage place mortgage asignment property writen notice acquire servicing right note claim investor locate speak receive leter email fraud discover change aleged investor information begin state mortgage note state ocasion acquire wamu time state claim acquire statement leter claim jpmc acquire note claim acquisition   send date false husband notice fraudulent isue report claim pay mortgage   imposible send payment co locate relation acquire   husband receive notice lien place house   credit card remove strange employe   wamu employ place mortgage asignment property notice local county registrar ofice record document mortgage asignment learn securitization analysis report bank break chain title   report securitization analysis husband file claim ceo chair fraud forgery identity theft include mise usda bond   usda case dismise lack personal jurisdiction information concern home mortgage asignment false request permision file law suite bank involve provide pasage claim owe etort pain sufering like mortgage company provide prof alege mortgage asignment real living agrement transfer fund loan invoice bank check prof funding forge note step multiple atempt prof note mortgage payment information request   payof discharge option information send ceo chairman cfo payof department legal representative write blog cfpb ignore party bank involve atached document provide discharge charge payof information deme legal recourse,0,3
ask forgive retract late payment report major credit reporting service damage credit wife mortgage chase open home equity line credit mise payment intentionaly report ensure payment payment year auto set home equity line minimum review mail timely basis ne bil pay receive notice line credit term change increase base estimation chase rep tell leter late month advance receive epect recent notice chase continue acept regular payment notify aditional owe late jeopardy colection efort payment life continue normal meantime wife mother admit hospital stay month wife notice check credit report try hard improve payment home equity line great auto payment wife payment change chase com alow auto payment change cancel auto payment open new acount acount verify day atempte payment unable pay outstanding balance require pay outstanding balance net payment day unafordable payment cancel auto payment month cause financial problem mail payment tok cal chase cancel auto payment cal chase payment cal receive notice chase document date receive holiday notification payment late warning mention report credit bureaus find chase negative report credit bureaus check credit report credit rating drop   point lose home payment high fi pay unfair dispute incident chase branch manager personel claim cale telephone number use old number use grant late submit fault ask forgive eror remove late payment report refinance home competitive rate,2,3
owe debt live adre list year time hear chase card people garnish wage regard mater force poverty result people literal pen write worth charge throw finance downward spiral lose aford lawyer penile alowe bank acount overdraft budget epense paycheck cover bil slep eat utility disconecte degre heat people alowe steal know people chase acount people want steal help person worth,0,2
time atempte open chase credit card credit card bank aplication hard inquiry credit report aplye card authorize hard inquiry receive leter chase let know atempte fraud cale number provide aplication delete request inquiry remove credit report place day fraud alert credit file sign stil try open card information month action prevent hapene continue,1,0
send personal check priority mail track chase receive   find stil date wire payment   payment total   wire manager credit union agent agent chase complete wire transaction chase credit acount fund leave bank acount hrs mortgage acount credit,3,2
complaint file chase credit card service folowe wil provide information report   ceos asume receive mail respond content mail regard recent complaint folow mesage body dear sir writen eplain complaint isue eperience chase credit card service file complaint chase bureau consumer financial protection write time bureau register new complaint check chase line statement day check morning balance corect check evening se new charge post acount cause aditional ade cale customer service tell charge post acount fraudulent charge post acount end time fraud security department advise close acount send new credit card diferent number advise responsible charge contact chase fraudulent charge respond b report fraudulent activity know credit card number adamant use service responsible charge charge post acount notify fraudulent charge fraudulent charge dispute upset work corporate team try isue resolve fel chase compromise identity authorize change acount ask listen numerous cal find report fraudulent charge   tell lose credit card wekend receive new card new number know tell close acount end fraudulent charge lose card aware consider file complaint smal claim court chase stre epend time energy deal numerous mistake continue write hear ofice alternative situation resolve,2,1
company inquiry credit report authorize dealership contact company credit aproval case dealership tell write company send leter dispute inquiry tell contact dealer dispute credit reporting company tell contact credit company request credit report way company pule credit report inquire credit report want inquire remove,3,0
duplicate mail payment chase auto finance payment envelope resubmit isue care provide copy check envelope return derogatory remark remove seke legal representation item remove provide suficient evidence return mail item,3,0
purpose complaint bring imediate atention masive imposition nightmare cause lease vehicle year creditor loan report credit   day late payment lease lease pay ful complete mater bad new lease stil today reflect lease payment combination eror gro mishandle acount cost ability purchase home qualified buy lender tele credit score chase report inacuracie busy   work long hour hour day night ne payment easy download chase phone able pay monthly lease frustrating chase saphire reward card conecte able pay month time late payment inadequate system chase lease balance alow pay online cale ocasion run point representative tell deal caling month phone try eplain single month nede eficient way pay want help try payment proce easy mater beg sign auto pay phone tell phone cal nede sign tell time acount sync initial problem finaly able representative routing number check acount number cale tell enrol net month receive alert credit score drop loke believe audacity cale tell record sign autopay company value customer word loke sign lease end   new car lease term end busine company payment phone new lease try auto pay work single day thing want deal try family new home able quarantine case   family chase ruin credit score imposibility ne clear head deal curent climate face pandemic waste time deal chase carele mistake,0,3
ta refund check find cash check ask claim bank acept check contact chase bank diferent person handle case wek   chase tell case close department number department today answer chase response money chase acount ned feel helple powerle ne help,4,2
chase credit card credit report reach write multiple time ask remove trandline credit report choose answer question answer question submit couple thing prove loan money fund right colect prove proce loaning folowe truth lending act loan choose ignore question tradeline credit report,1,0
cale find status acount debt owe representative speak tell enter payment plan setlement wage garnish file ta return,3,0
aplied chase credit card early aprove arive intention mariot credit card asure build relationship asure acrue point mariot high demand travel job   alert    chase credit card remove pay atention glitch hapen time proce help family local grocery store shop fod covid hard financial strain arive cash register tell credit card decline form payment available moment believe embarasment contact chase tell rude representative acount close department speak leave day hang believe chase gredy unprofesional close acount sign fraud restle night wait open time contact department close acount treat treat receive credit card work obtain figure build credit impecable sign hardship waver default agrement bank tell qualified receive acount qualified reasoning acount report   report decide aply long time aplie credit card tel bank report agency wish believe bank gredy deceitful acount close notice limit decrease closed stick balance report credit agency utilize large portion goal want obtain balance reporting date pay ful bank kind payment build relationship double credit limit month capable handle acount neverthele ultimate goal reopen acount want believe bank shut acount pose risk want believe critical time country bank alow afect citizen try help rebuild comunitie hope humanity,1,0
open line credit chase retirement financial planing time use line credit tok reverse mortgage leter date advise ofere personal line credit product leter understand ace credit important understand recognize impact decision alternative sugest credit card home equity line credit viable option interest credit card prohibitive ta deductible home equity option reverse mortgage understand discontinue product service understand chase failure recognize consequence decision customer understand decision ofer eist customer option retain acount acount year leave recourse pule plug find decision grandfather product eist customer,2,1
use   purchase basebal ticket individual receive ticket use chase debit card report fraud scam chase charge initialy intercept drop reapeare couple hour file dispute temporary credit claim dept inform reverse credit investigation state deny liability provide service tok money receive god promise atempte request refund individual deny request chase honor fraud protection guarante provide refund report,4,1
time send chase leter inform wil send check conditional endorsement lay term acord usp company receive leter atached copy certify mail receipt acorde usp mail tracking website atache leter copy cash check prove fail honor condition set check delete negative reporting credit report atache screnshot credit report prove company break acord set conditional endorsement check cash,1,0
log chase bank acount use wel know computer verify acount ace use tet mesage chase send phone use known mac adre computer set wire transfer chase saving acount check acount verify transaction tet mesage chase chase lock acount tell branch tok precaution hope transmit cold branch close acount saving leave view license credit card verify identity check acount closed tell central locate agent branch cale   branch try cal number voice mail voice mail record branch phone number stil sick branch potentialy infect people use bank lie block ace money smal entity recourse social network ade list patron similar complaint,4,2
chase receive atachment positive result complaint atachment chase online banking date mention dispute timeline chase response response chase state hold harmle nede sem hl submit   ,2,1
  aplie card day receive answer   aplied receive answer fact request send email let know son deserve word citizen send answer case adre use complaint,0,1
fel involved deceptive practice bank credit card reach chase try find resolution acount acount fel income hapene representative ofere liquidation program consist pay bring acount date state representative speak representative information receive inacurate tell pay monthly min payment bring acount date reduce cycle receive leter corespondence pay enter program cale discus leter transfered credit specialist state infact pay report date credit report transfer young lady state acount date pay complete payment point acount date point know believe fel deceptive practice hapene like acount remove credit report,1,0
moment blizard hapene day   husband flight wear supose flight   airport tell flight cancel flight boke flight schedule date reschedule claim refuse cancel flight natural disaster    snowstorm cale   son know able refuse work refund flight natural disaster cale bank sem understanding situation refund money start claim transaction flight   refund service use sure chase company alow charge service use historic snowstorm loyal customer long time send evidence presence time cancelation flight evidence natural disaster ask review claim  ,2,1
receive final bil lease chase auto finance end    cale chase auto finance speak employe regard final bil total leter receive chase indicate cal   number payment arangement cale friendly helpful advise chase set payment arangement form payment payment day final payment agre payment phone day advise receive payment ask afect credit way tell check credit report late payment day chase auto loan change credit score nedle upset cale chase day speak employe   eplain dilema set payment arangement mean acount past colection flore leter receive receipt leter question ne payment arangement cal leter indicate able payment arangement mean incur late charge acount send colection cale set payment plan tell afect credit know consider send colection figure way pay ful fel mislead auto lease loan year mise payment pay time year final payment acount pay ful close ask remove credit report file dispute avail point file dispute today,3,0
company cale claim credit card bank try convince bank recent payment information try tel payment help lower interest rate pay payment tell payment pay try insist pay payment lower rate hang cale tell diferent company aprove bank help lower interest rate kep ask card number refuse multiple time hang number   second cal come block number,0,1
  send validation request validation require notice uc law receive timely request information time speak phone request require notice send receive receive request notice payment acount mean car sell notify date place time sale receive breakdown deficiency balance notice receive deficiency balance acount valid vehicle sell reasonable price curent balance stand se case,0,3
deny credit card com signature card reason credit history insuficient balance deposit check credit report agency use credit report information agency information eample atempte file dispute report send website unable corect parent line credit chase bank banking information send,0,2
refer credit card agrement chase visa default time able payment credit card acount close charge chase forgave debt isue form confirm cancelation debt form indicate debt cancel pursuant decision policy discontinue colection cancelation debt chase continue report credit reporting agency total indebtedne outstanding understanding debt forgive owe fact complete income ta return require report income forgive debt recent wek inquiry chase request corect content report credit agency include fact debt cancel outstanding provide copy   confusion respond total indebtedne stil outstanding,1,0
aplied ofer deny chase credit acount holder decline reason tell deliquancy public record bankruptcy record   year tell number new request problem credit bureau year resolve length time old credit credit length time recent public record loan record bankruptcy file bankruptcy list chase creditor believe reason decline discrimination,1,0
open chase fredom unlimited credit card open card credit card open chase credit card credit score open chase credit card credit score drop late payment check credit score idea credit score drop sem absurd email ne information thank time efort,0,1
chase continue report late payment close acount remove acount credit report,3,0
deposit chase fredom credit card balance transfer check personal check acount instruction ofer sure suficient available credit include check return th busine day insuficient fund cale chase transfered speak supervisor   send procese check cashed check deposit check treat cash advance balance transfer credit line cash advance deposit check acount use mobile check deposit receive cash time receive cash ofer check payable deposit check acount treat balance transfer cale inform control check handle chase procese refund cale chase supervisor chase fault ofer available busine day money arive acount find source cash cover negative balance acount busine day tell supervisor epect chase honor original promotion cover negative balance cal remove wrong comply promotional term balance transfer ofer ask proce new transfer use new les favorable term wait busine day inform lose customer life transaction,1,2
  speak representative chase discuse payment plan past payment auto loan representative ask time ful payment couple payment tell time unable ful payment wile partial payment arangement remainder agre payment   proce payment final payment bring acount curent debit agre transaction result overdraft bank acount speak representative chase advise supervisor cal supervisor advise refund able provide prof overdraft fa receive asure refund time stil refund acount continue incur fes aditional acount end total fes livid bank,3,2
  charge post acount card steal coworker request new card night try deactivate old talk bank chase claim responsible transaction charge stil sit acount day bank state ne pay fraudulent charge know talk,1,2
web site payment complete fact pay retract wek scam artist ability snag dolar suspicious company cover alert acount watch day know payment charge hit receive alert cale chase tell subject fraudulent activity web site note pop bank verifying pay acount verify belong acount holder aproval,1,2
monie remove acount authorization branch sign insurance check tell endorse check fund release instalment resolution month runaround frustrating patient,4,2
open mortgage acount chase acount close pay ful   aplied credit card aplication come reject reason credit report status acount colection charge pursue credit card forget credit report atorney writen chase reply ok credit report institution year month house hunting find house financial institution loan   report acount balance acount close report fi minute acount close year credit reporting institution red flag making lose oportunity acquire house price hope help straighten quick posible thank advance atention mater,3,0
seek judgement sale home right fight work loan modification servicer servicer continue foreclosure firm contact firm numerous ocasion state chase right proced foreclosure claim work claim work leter chase state procede foreclosure standing loan send copy law firm care state judgement procede sale right interest property,0,3
  chase banking copy bank statement loan know company money acount rise sue bank send leter fraudulent acount loan credit card send copy law frim know loan money acount chase work delet,2,1
atempte purchase property hold chase ofer property prety bad shape meantime wait sign contract falen property purchase property include tele want property ne pay removal company posible torpedo sale high price ofer available imposible work use size buly agrement want aford,2,3
  contact chase unauthorized charge credit debit card folowing report card steal   complete enclose form temporary credit atache form   advise remove temporary credit contact advise pin use legitimate purchase advise card steal purchase,2,1
private client mortgage include escrow promise security violation predatory lending tamper safety deposit bo content ilegal foreclosure owner protect active military decease unlawful posesion intimidation multiple city health code violation inspect property condition lending undisclosed sale transfer black mold toicity wrongful death policy new ded file new ded file information new ded file complaint insurance provider agent reject disregard long time separate child lack pay service insure member policy detail know m ready  ,2,3
ihad purchasebalancesubjectointerest icharge inmy paymentshouldhavebenapliedasfolow statementshow statementshow statementshow statementshow forthesamereasonsasabove ihavemadepaymentsinecesoftheminimumpaymentpluspurchasesforthatmonth,1,0
file complaint complaint relevant chase bank learn subsidiary   colect procese achs acount   notice unauthorized debit acount overdraw checking acount branch tel employe think branch manager tell uncertain term ach transaction pende dispute post wil ocur net busine day instruct return net day file dispute write   pased stil se refund aplied acount son leter   claim authorize transaction atempt reverse transaction deny course research false receive copy discusion betwen bank atache open discusion state chase bank customer claim transaction unauthorized request chase return money fa evidence sugeste aprove transaction reply provide paper contain numerous identification trace number contain signature voice authorization debit acount fact second sentence chase reply notify receive client dispute validity request return report cfpb ongoing money debit acount pay car loan chase bank procese payment actual real bank chase unauthorized withdrawal check acount request   credit withdrawal   turn credit customer theirs pay car loan authorize chase withdraw money acount chase respond notification customer acount debit alege transaction unauthorized return money prof authorization contain transaction number description actual prof voice signature sugeste aprove transaction second sentence reply request chase reverse unauthorized transaction actualy sugest unaware customer dispute validity request return chase inability provide evidence authorize withdrawal acount decide rule transaction authorize bank receive dispute notification provide evidence fact authorize transaction money   return send money return leter atache describe transaction trace number et cetera apear comprehend original claim customer claim transaction unauthorized chase notify customer chase debit claim debit unauthorized chase return money base chase lack evidence transaction,4,2
request update atached leter chase request copy sumary detail phone cal reflect leter request copy sumary detail outbound phone day phone number atached chase request list fraudulent charge fraudulent charge start recover payment incur debt fraudulent payment start day payment phone payment web aditional fraudulent payment circumvent chase payment policy ece credit limit credit limit chase eacerbate problem remove payment charge chase charge card want kep card continue payment debt portion money lay problem start theft fraud view fraud ask return card chase able comply option credit restore discount chase welcome contact fraudulent charge caling chase dificult productive beter use time corespond cfpb strese consumer beter chase cal consumer chase overwhelmed number,0,1
